"fullid"	"entid"	"stidstrt"	"stidsch"	"stidstd"	"SchName"	"Fname"	"ST001Q01_15"	"ST002Q01_15"	"ST003Q01_15"	"ST003Q02_15"	"ST003Q03_15"	"ST004Q01_15"	"ST126Q01_15"	"ST127Q01_15"	"ST127Q02_15"	"ST127Q03_15"	"ST014Q01_15"	"ST014Q02_15"	"ST005Q01_15"	"ST006Q01_15"	"ST006Q02_15"	"ST006Q03_15"	"ST006Q04_15"	"ST015Q01_15"	"ST015Q02_15"	"ST007Q01_15"	"ST008Q01_15"	"ST008Q02_15"	"ST008Q03_15"	"ST008Q04_15"	"ST019Q01_15"	"ST019Q02_15"	"ST019Q03_15"	"COB_S"	"COB_M"	"COB_F"	"ST021Q01_15"	"ST022Q01_15"	"LANGHOME"	"ST011Q01_15"	"ST011Q02_15"	"ST011Q03_15"	"ST011Q04_15"	"ST011Q05_15"	"ST011Q06_15"	"ST011Q07_15"	"ST011Q08_15"	"ST011Q09_15"	"ST011Q010_15"	"ST011Q011_15"	"ST011Q012_15"	"ST011Q013_15"	"ST011Q014_15"	"ST011Q015_15"	"ST011Q016_15"	"ST012Q01_15"	"ST012Q02_15"	"ST012Q03_15"	"ST012Q04_15"	"ST012Q05_15"	"ST012Q06_15"	"ST012Q07_15"	"ST012Q08_15"	"ST013Q01_15"	"ST88Q01_12"	"ST88Q02_12"	"ST88Q03_12"	"ST88Q04_12"	"ST86Q01_12"	"ST86Q02_12"	"ST86Q03_12"	"ST86Q04_12"	"ST86Q05_12"	"ST55Q01_12"	"ST55Q02_12"	"ST55Q03_12"	"ST55Q04_12"	"ST41Q01_9"	"ST41Q02_9"	"ST41Q03_9"	"ST41Q04_9"	"ST41Q05_9"	"ST41Q06_9"	"ST42Q01_9"	"ST42Q02_9"	"ST42Q03_9"	"ST42Q04_9"	"ST42Q05_9"	"ST25Q01_9"	"ST25Q02_9"	"ST25Q03_9"	"ST25Q04_9"	"ST25Q05_9"	"ST81Q01_12"	"ST81Q02_12"	"ST81Q03_12"	"ST81Q04_12"	"ST81Q05_12"	"ST29Q01_12"	"ST29Q02_12"	"ST29Q03_12"	"ST29Q04_12"	"ST29Q05_12"	"ST29Q06_12"	"ST29Q07_12"	"ST29Q08_12"	"ST37Q01_12"	"ST37Q02_12"	"ST37Q03_12"	"ST37Q04_12"	"ST37Q05_12"	"ST37Q06_12"	"ST37Q07_12"	"ST37Q08_12"	"ST36Q01_09"	"ST36Q02_09"	"ST36Q03_09"	"ST36Q04_09"	"ST36Q05_09"	"ST063Q01_15"	"ST063Q02_15"	"ST063Q03_15"	"ST063Q04_15"	"ST063Q05_15"	"ST063Q06_15"	"ST065Q01_15"	"ST129Q01_15"	"ST129Q02_15"	"ST129Q03_15"	"ST129Q04_15"	"ST129Q05_15"	"ST129Q06_15"	"ST129Q07_15"	"ST129Q08_15"	"ST097Q01_15"	"ST097Q02_15"	"ST097Q03_15"	"ST097Q04_15"	"ST097Q05_15"	"ST113Q01_15"	"ST113Q02_15"	"ST113Q03_15"	"ST113Q04_15"	"ST114Q01_15"	"ST103Q01_15"	"ST103Q02_15"	"ST103Q03_15"	"ST103Q04_15"	"ST107Q01_15"	"ST107Q02_15"	"ST107Q03_15"	"ST131Q01_15"	"ST131Q02_15"	"ST131Q03_15"	"ST131Q04_15"	"ST131Q05_15"	"ST131Q06_15"	"ST131Q07_15"	"ST27Q01_6"	"ST27Q02_6"	"ST27Q03_6"	"ST27Q04_6"	"LANG"	"OCIN1"	"OCIN2"	"OCOD1"	"OCOD2"	"Age"	"nationality"	"BFMJ2"	"BMMJ1"	"DISCLIM"	"DISCLIMA"	"DISCLIMS"	"ESCS"	"FAMSTRUC"	"FISCED"	"HISCED"	"HISEI"	"HOMEPOS"	"IMMIG"	"INSTMOT"	"INSTSCIE"	"MATHEFF"	"SCIEEFF"	"METASUM"	"MISCED"	"PARED"	"SCIEEFF"	"STUDREL"	"UNDREM"	"WEALTH"	"pv1math"	"pv2math"	"pv3math"	"pv4math"	"pv5math"	"pv1read"	"pv2read"	"pv3read"	"pv4read"	"pv5read"	"pv1scie"	"pv2scie"	"pv3scie"	"pv4scie"	"pv5scie"	"bookid"	"W_FSTUWT"	"W_FSTR1"	"W_FSTR2"	"W_FSTR3"	"W_FSTR4"	"W_FSTR5"	"W_FSTR6"	"W_FSTR7"	"W_FSTR8"	"W_FSTR9"	"W_FSTR10"	"W_FSTR11"	"W_FSTR12"	"W_FSTR13"	"W_FSTR14"	"W_FSTR15"	"W_FSTR16"	"W_FSTR17"	"W_FSTR18"	"W_FSTR19"	"W_FSTR20"	"W_FSTR21"	"W_FSTR22"	"W_FSTR23"	"W_FSTR24"	"W_FSTR25"	"W_FSTR26"	"W_FSTR27"	"W_FSTR28"	"W_FSTR29"	"W_FSTR30"	"W_FSTR31"	"W_FSTR32"	"W_FSTR33"	"W_FSTR34"	"W_FSTR35"	"W_FSTR36"	"W_FSTR37"	"W_FSTR38"	"W_FSTR39"	"W_FSTR40"	"W_FSTR41"	"W_FSTR42"	"W_FSTR43"	"W_FSTR44"	"W_FSTR45"	"W_FSTR46"	"W_FSTR47"	"W_FSTR48"	"W_FSTR49"	"W_FSTR50"	"W_FSTR51"	"W_FSTR52"	"W_FSTR53"	"W_FSTR54"	"W_FSTR55"	"W_FSTR56"	"W_FSTR57"	"W_FSTR58"	"W_FSTR59"	"W_FSTR60"	"W_FSTR61"	"W_FSTR62"	"W_FSTR63"	"W_FSTR64"	"W_FSTR65"	"W_FSTR66"	"W_FSTR67"	"W_FSTR68"	"W_FSTR69"	"W_FSTR70"	"W_FSTR71"	"W_FSTR72"	"W_FSTR73"	"W_FSTR74"	"W_FSTR75"	"W_FSTR76"	"W_FSTR77"	"W_FSTR78"	"W_FSTR79"	"W_FSTR80"
90000003060	90000003	NA	90000003	60	"EAESE D´ENCAMPS"	"andorra"	4	1	7	8	2002	1	6	1	1	NA	"5200"	NA	2	2	2	2	1	"9312"	NA	1	2	2	2	1	1	2	11	NA	NA	NA	NA	156	NA	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	4	3	3	4	2	3	2	2	4	3	4	2	1	3	1	2	2	1	1	2	1	2	3	1	5	5	3	1	3	2	5	5	5	2	2	2	3	1	2	3	2	3	3	3	1	2	2	1	1	1	1	2	3	2	1	1	3	1	3	3	3	2	4	3	2	2	1	1	1	1	"biologia"	2	1	3	3	2	2	1	1	4	3	4	4	3	1	1	1	1	"cirujana"	4	1	4	4	3	3	2	3	3	4	NA	3	3	3	2	3	1	2	NA	NA	NA	NA	NA	15.75	NA	NA	NA	-0.52086493	0.025735217	1.019069483	-0.960394371661598	NA	4	4	-0.990445859872611	0.070948172	NA	1.534777315	1.763167333	-0.165997041	0.51738666	0.493	3	-0.600649350649351	NA	0.391110473	1.046	NA	553.971614475688	551.65940312028	555.741760088124	565.855691706141	545.494113278169	546.676861809224	562.037173570204	565.726194648296	551.897591786734	567.439063200065	471.021423373168	469.113587725556	484.917348390847	464.534390211126	483.506007550906	4	1	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5
90000003061	90000003	NA	90000003	61	"EAESE D´ENCAMPS"	"andorra"	4	1	27	8	2002	1	6	1	1	NA	"9129"	NA	3	9	9	9	9	"9312"	NA	2	2	2	2	2	1	4	4	NA	NA	NA	NA	160	NA	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	2	4	3	1	4	2	3	1	2	3	3	4	2	1	4	2	2	2	2	1	3	1	3	3	4	2	5	4	2	1	1	4	5	3	2	1	2	3	1	3	3	3	3	3	2	2	3	2	2	2	1	2	3	2	2	2	2	3	2	2	3	3	4	4	3	1	1	1	2	1	1	"biologia"	2	2	1	2	3	2	2	2	3	3	4	4	3	2	1	1	2	"masajista"	3	1	4	4	3	4	3	4	3	3	NA	2	3	3	2	2	2	2	NA	NA	NA	NA	NA	15.75	NA	NA	NA	-0.065406356	0.644079757	0.656573091	-1.83174880425392	NA	3	3	-1.54413102820746	-0.711623281	NA	0.451099997	1.067191298	-0.480496553	0.31819428	0.493	2	-1.25	NA	-0.776532377	-0.057	NA	560.541587175987	556.681753853524	554.364442090983	564.674989653923	547.428768762193	454.613586286419	446.372598182823	460.069600602458	460.79701870801	450.192698974616	436.009307604457	438.585684208455	435.418324641004	435.418324641004	435.418324641004	5	1	0.5	0.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5
90000003062	90000003	NA	90000003	62	"EAESE D´ENCAMPS"	"andorra"	4	1	19	4	2002	1	6	1	1	NA	"9121"	NA	3	2	2	2	2	"7115"	NA	2	2	2	2	1	4	4	4	NA	NA	NA	3	608	NA	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	4	3	2	3	2	2	1	1	3	3	3	3	2	3	2	1	2	2	1	1	1	4	3	3	4	4	6	5	2	2	3	6	6	1	1	2	2	1	3	2	2	3	3	2	1	3	3	2	2	1	2	1	2	2	2	1	2	2	2	4	3	4	4	3	1	1	1	2	2	2	"biologia"	1	1	1	2	1	1	2	1	4	4	4	4	4	1	1	1	2	"biologa"	4	4	4	3	4	4	4	3	3	3	NA	3	3	3	2	1	1	1	NA	NA	NA	NA	NA	16.0833333333333	NA	NA	NA	-0.52086493	0.930078079	2.640022367	-1.60712993175852	NA	3	3	-1.1319381255687	-0.629372605	NA	0.746499949	1.335823015	0.174702868	1.830925105	0.917	2	-1.25	NA	-0.053359481	0.678	NA	504.148429265215	514.11598841481	506.999852121521	514.086593633675	526.090456877267	545.02437580973	559.149582370972	551.232194206499	551.232194206499	548.454841143443	576.768019786761	586.10240122803	586.10240122803	582.507848152886	593.921769069908	6	1	1.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5
90000003063	90000003	NA	90000003	63	"EAESE D´ENCAMPS"	"andorra"	4	1	23	11	2002	1	5	1	1	NA	"2221"	NA	1	2	1	2	2	"1340"	NA	1	2	1	2	2	1	2	2	NA	NA	NA	NA	160	NA	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	3	4	4	4	2	3	1	2	4	3	4	2	1	2	2	1	1	1	1	1	1	2	2	1	6	5	3	5	3	2	2	6	6	1	1	1	2	1	3	3	4	4	3	3	1	2	3	2	2	1	3	1	2	2	1	1	3	1	3	4	4	3	4	4	2	9	1	2	2	1	"biologia"	1	1	2	2	2	2	2	3	4	3	4	4	4	3	3	2	3	"no sabe"	2	1	4	2	4	4	4	4	4	4	NA	4	4	3	2	2	2	2	NA	NA	NA	NA	NA	15.5	NA	NA	NA	0.498796506	1.266109825	1.413038338	0.470292010803684	NA	6	6	0.78252957233849	-0.049249577	NA	0.451099997	-0.515171911	0.174702868	0.51738666	0.917	6	0.86038961038961	NA	1.064122686	0.678	NA	323.146203490844	334.262901528846	310.678602609456	327.037872901488	327.037872901488	447.795640998057	451.229069470582	448.608702327171	460.79701870801	450.980099447806	538.977015321288	545.261680783198	535.482132437316	545.261680783198	536.629637309422	7	1	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5
90000003064	90000003	NA	90000003	64	"EAESE D´ENCAMPS"	"andorra"	4	1	15	11	2002	2	5	1	1	NA	"2611"	NA	1	2	1	2	2	"1310"	NA	2	2	1	1	2	1	2	2	NA	NA	NA	NA	160	NA	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	3	3	3	3	2	2	1	1	2	4	3	1	3	3	2	2	2	2	1	4	1	1	1	3	3	5	6	2	4	4	5	5	4	2	1	2	1	1	2	2	2	2	2	3	2	3	3	3	3	3	3	3	2	4	3	1	3	1	2	4	3	4	4	4	1	1	1	2	1	1	"9999"	3	3	1	2	4	4	4	4	4	4	4	4	4	3	3	3	3	"educador social"	3	2	4	4	4	4	1	3	3	4	NA	4	3	2	1	3	4	2	NA	NA	NA	NA	NA	15.5	NA	NA	NA	-1.041866091	1.266109825	2.640022367	0.686498821838697	NA	6	6	1.60236578707916	-0.446044323	NA	-0.861488488	-0.799090493	-0.632359598	-1.241010473	-0.779	6	0.86038961038961	NA	-0.476436589	1.046	NA	383.613662722896	374.510404896645	376.579653498492	378.13746689108	370.937734997242	550.103513620789	548.991760639493	562.046765846866	551.6460120887	542.787105176101	357.355526009076	380.515275361294	369.496707048344	384.757384399565	375.620541494316	1	1	1.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5
90000003065	90000003	NA	90000003	65	"EAESE D´ENCAMPS"	"andorra"	4	3	20	12	2002	2	6	1	1	NA	"3359"	NA	9	9	9	9	9	"4211"	NA	1	9	9	9	9	1	2	2	NA	NA	NA	NA	160	NA	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	4	4	3	4	2	4	2	1	3	3	3	2	1	3	3	2	2	3	1	1	1	1	3	1	6	2	2	3	2	2	3	3	3	1	1	3	2	5	2	1	2	3	3	4	3	4	3	1	3	4	2	1	2	3	1	2	3	3	1	3	2	2	3	4	1	2	1	2	2	1	"biologia"	3	1	1	2	2	2	2	3	3	2	4	4	4	3	3	2	1	"futbolista"	4	3	4	4	2	4	3	2	3	3	NA	2	4	3	2	2	3	2	NA	NA	NA	NA	NA	15.4166666666667	NA	NA	NA	-0.876404801	-0.288141954	0.494005466	-0.26409385047312	NA	4	4	0.586897179253867	-0.011106615	NA	-0.627291422	-0.011325508	-0.165997041	0.31819428	0.069	9	-0.600649350649351	NA	-1.015971071	-0.057	NA	417.707910719713	418.727221716101	411.176515712168	415.009116155201	412.105562884375	459.319540641323	451.229069470582	460.270955170701	448.013533023689	450.980099447806	365.108029110491	356.15596269519	374.782183344721	365.624260846944	374.782183344721	2	1	0.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5
90000003066	90000003	NA	90000003	66	"EAESE D´ENCAMPS"	"andorra"	4	1	3	8	2002	1	6	1	1	NA	"3343"	NA	1	9	9	9	9	"2264"	NA	2	2	1	2	1	1	3	2	NA	NA	NA	NA	160	NA	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	4	2	4	4	4	1	4	3	3	2	3	2	3	3	2	3	1	1	1	2	3	1	5	5	5	5	5	4	5	1	5	5	1	1	1	1	2	4	3	3	4	3	4	2	4	4	2	3	2	2	2	2	3	2	1	2	2	3	4	3	4	4	4	2	2	1	1	1	1	"tierra y espacio"	1	1	2	1	1	2	3	3	4	4	4	4	3	2	3	3	2	"educadora infantil"	3	2	4	4	3	3	2	3	3	3	NA	3	3	3	3	2	3	2	NA	NA	NA	NA	NA	15.75	NA	NA	NA	0.498796506	1.266109825	1.726156648	1.02042832250166	NA	6	6	0.747952684258417	1.326832931	NA	0.044455276	-0.269613157	-0.325501654	0.728523219	-0.355	4	0.86038961038961	NA	-0.776532377	-0.792	NA	267.96373659346	267.96373659346	279.696157898205	268.924735966692	271.92458837065	360.176879212374	359.640147305404	359.640147305404	363.90169335507	367.573530657266	428.211534428987	424.429215101906	412.990140623786	408.33346376865	413.693691120776	3	1	0.5	0.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5
90000003067	90000003	NA	90000003	67	"EAESE D´ENCAMPS"	"andorra"	4	1	25	3	2002	1	6	1	1	NA	"2411"	NA	1	2	1	2	2	"8320"	NA	3	2	2	2	2	1	2	2	NA	NA	NA	NA	160	NA	1	1	1	1	9	1	1	9	9	1	1	1	9	1	1	9	4	3	2	4	3	3	1	2	3	2	3	2	3	4	3	3	2	3	1	1	1	1	5	3	3	5	5	2	6	3	4	5	4	3	1	1	1	3	2	2	2	2	2	2	2	3	3	2	3	2	2	3	2	3	3	1	3	1	2	2	2	2	2	2	9	9	9	2	1	2	"ciencias fisicas"	3	2	1	3	2	2	2	3	3	3	3	4	3	2	2	1	1	"farmaceutica"	2	1	3	3	2	3	2	3	3	3	NA	2	3	3	3	3	3	3	NA	NA	NA	NA	NA	16.1666666666667	NA	NA	NA	-1.041866091	-1.214929884	0.291066194	0.842244825729043	NA	2	6	1.1442220200182	0.447929934	NA	0.044455276	1.067191298	-0.480496553	-0.052847823	0.069	6	0.86038961038961	NA	-1.428917781	-0.057	NA	471.850028779389	467.516068062149	453.282003253159	462.058619289765	469.012731738171	353.411843047978	374.28078220665	358.980638365303	354.069651496313	363.003078589242	326.838221227655	334.34232622943	326.838221227655	334.330195256026	351.322484109467	4	1	0.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5
90000003068	90000003	NA	90000003	68	"EAESE D´ENCAMPS"	"andorra"	4	1	1	9	2002	1	6	1	1	NA	"9100"	NA	1	2	2	2	2	"7112"	NA	4	2	2	2	2	4	4	4	NA	NA	NA	2	608	NA	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	3	3	2	4	2	3	1	3	4	4	4	2	1	2	1	2	1	1	2	2	1	3	3	1	4	4	6	4	5	1	2	6	6	2	2	5	4	1	3	4	3	4	4	3	2	1	2	2	1	4	2	1	1	2	1	1	2	1	2	3	4	3	4	3	2	1	1	2	1	1	"genetica"	1	1	2	3	2	2	1	2	4	4	4	4	4	2	3	2	2	"marketing"	4	2	4	4	3	4	4	4	4	4	NA	3	3	3	2	1	2	1	NA	NA	NA	NA	NA	15.6666666666667	NA	NA	NA	0.81397136	0.644079757	2.640022367	-1.12426935350201	NA	1	4	-1.31619654231119	0.039096549	NA	-0.627291422	-0.011325508	0.808315588	0.728523219	1.341	4	-0.600649350649351	NA	1.064122686	0.678	NA	567.754923137573	556.82216106083	562.473211878525	559.153178782647	556.681753853524	460.270955170701	451.229069470582	461.97413257194	463.068605442002	464.102386442872	479.52270280434	468.171596404671	488.729127662629	474.637708927006	467.354059721943	5	1	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5
90000003069	90000003	NA	90000003	69	"EAESE D´ENCAMPS"	"andorra"	4	1	13	10	2002	1	5	1	1	NA	"5200"	NA	3	2	2	2	2	"5200"	NA	3	2	2	2	2	1	4	4	NA	NA	NA	NA	608	NA	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	3	2	2	4	4	3	2	2	3	4	4	1	2	2	2	2	1	2	1	1	1	1	1	2	3	6	6	4	2	1	4	5	6	2	1	5	2	3	3	3	3	3	3	3	1	3	2	3	2	1	3	1	3	2	2	1	3	2	2	4	3	3	4	3	9	9	9	9	1	1	"ciencias fisicas"	2	2	1	3	3	2	3	2	3	2	3	2	2	1	1	1	1	"medicina"	3	4	3	4	4	3	4	3	3	2	NA	3	3	3	2	3	2	2	NA	NA	NA	NA	NA	15.5833333333333	NA	NA	NA	-0.065406356	0.644079757	-0.587900937	-1.58181549278435	NA	2	2	-0.990445859872611	-0.014539145	NA	0.044455276	1.763167333	-0.165997041	-0.052847823	1.341	2	-1.89935064935065	NA	0.391110473	1.046	NA	469.810311681427	459.10642619063	462.757371198492	460.865608226057	462.757371198492	551.897591786734	540.090997803578	540.653438684012	556.858294105205	536.512128458863	486.611750113809	477.81351621698	485.490286635901	477.262092699443	485.635651840314	6	1	0.5	0.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5	1.5	1.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	0.5	1.5	1.5	1.5	1.5	0.5	0.5	1.5	0.5	0.5	1.5	1.5	0.5	0.5	0.5	0.5	0.5	0.5	1.5	0.5	1.5	0.5	0.5	0.5	0.5	1.5	1.5	0.5	1.5	1.5	0.5	0.5	1.5	1.5	1.5
90000003070	90000003	NA	90000003	70	"EAESE D´ENCAMPS"	"andorra"	4	1	30	7	2002	2	5	1	1	NA	"3343"	NA	1	2	2	2	2	"3343"	NA	4	2	2	2	2	1	2	2	NA	NA	NA	NA	160	NA	1	2	1	1	2	1	2	2	2	2	2	1	2	1	1	1	4	4	3	4	4	2	1	1	3	1	1	2	2	3	3	2	1	3	1	2	1	2	5	3	1	2	1	1	1	3	3	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	2	1	2	1	1	4	4	4	4	4	4	4	4	1	3	1	1	1	9	9	9	9	1	1	"biologia"	3	2	4	3	4	3	2	4	3	4	2	4	3	1	1	1	1	"veterinaria"	4	2	3	4	3	2	3	1	3	3	NA	4	3	4	2	1	1	2	NA	NA	NA	NA	NA	15.8333333333333	NA	NA	NA	-1.616213157	-1.92425124	0.335115053	-0.50433249704659	NA	1	4	0.138762511373976	-0.090888858	NA	1.534777315	1.763167333	-3.791324274	-1.241010473	-2.051	4	-0.600649350649351	NA	-0.776532377	-1.528	NA	366.104480433603	365.230063925203	369.166870604802	370.179555379469	355.502733072806	404.864714905817	405.999431671075	404.864714905817	407.327930309273	395.617983816181	362.341838503336	362.341838503336	372.506173540963	360.974999010734	360.097606186829	7	1	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
